_no,category,name,address,phone,note,sido,sigungu,source
1017,음식점,꾸시愛(애),서구 염화로83번길4-9,062-382-9934,,광주광역시,서구,서구청_착한가게
1018,기타(헤어샵),아벤티 헤어살롱 염주포스코점,"월드컵4강로 27 상가동 B1층, 111호",0507-1387-2201,,광주광역시,서구,서구청_착한가게
1019,의료기관,염주밝은약국,염화로85,062-373-6636,,광주광역시,서구,서구청_착한가게
1020,음식점,푸른마루보쌈집,화정로138번길 27,,,광주광역시,서구,서구청_착한가게
1021,음식점,참치데이(구 안주마을),염화로65번길 4-21,062-373-5985,,광주광역시,서구,서구청_착한가게
1022,소매업(의류),우리옷 시집가는 날,"경열로81, 1층",0507-1344-5714,,광주광역시,서구,서구청_착한가게
1023,기타(복지용구),토마토의료기,내방로398번길5,062-447-4747,,광주광역시,서구,서구청_착한가게
1024,음식점,청춘고기,화정로 130 영무메트로 a동 109호,062-454-7191,,광주광역시,서구,서구청_착한가게
1025,소매업(수산),염주수산,화정로 130 영무메트로,062-372-3801,,광주광역시,서구,서구청_착한가게
1026,음식점,불야시불닭발,염화로 83번길 4-9,0507-1473-5477,,광주광역시,서구,서구청_착한가게
1027,마트,㈜에스엠마트,서구 화정로114(쌍촌동),062-371-1888,,광주광역시,서구,서구청_착한가게
1028,음식점,압구정화로구이(광주화정점),서구 염화로83번길 12-1 1층,0507-1483-1610,,광주광역시,서구,서구청_착한가게
1029,소매업(청과),과일이랑 채소랑,서구 화정로 132,0507-1313-4736,,광주광역시,서구,서구청_착한가게
1030,음식점,술짠,서구 월드컵4강로 71번길5 1층,0507-1401-2846,,광주광역시,서구,서구청_착한가게
1031,마트,탑할인마트,서구 화정로 119 1층,062-382-4333,,광주광역시,서구,서구청_착한가게
1032,음식점,오가네 숯불갈비,서구 염화로83번길 12-21,0507-1309-9135,,광주광역시,서구,서구청_착한가게
1033,음식점,별빛내린맥주,서구 염화로83번길 4-18,062-372-5550,,광주광역시,서구,서구청_착한가게
1034,기타,진바이크 광주쌍촌역점,서구 월드컵4강로 158번길 15-1,,,광주광역시,서구,서구청_착한가게
1035,음식점(카페),맛나과자,서구 화정로132,,,광주광역시,서구,서구청_착한가게
1036,음식점(카페),컴포즈커피 염주더샵점,서구 월드컵4강로 27 상가동 118호,062-716-1278,,광주광역시,서구,서구청_착한가게
1037,중소기업,주식회사 팀블랙,서구 화운로175번길 5-13,,,광주광역시,서구,서구청_착한가게
1038,기타(편의점),이마트24편의점 화정라인동산,서구 염화로45번길 17 1층 3호,,,광주광역시,서구,서구청_착한가게
1039,기타(복지기관),건강드림재가복지센터,남구 군분로133-1 1층,062-371-2212,,광주광역시,서구,서구청_착한가게
1040,기타(부동산업),라인부동산,서구 염화로45번길 17 1층 4동,,,광주광역시,서구,서구청_착한가게
1041,소매업(의류),조이너스,서구 월드컵4강로73,062-884-2119,,광주광역시,서구,서구청_착한가게
1042,기타(부동산업),미라부동산,서구 염화로57번길 3 모아타워 상가,,,광주광역시,서구,서구청_착한가게
1043,기타(복지기관),두리재가복지센터,서구 화정동 972-2 모아타워상가 2층,0507-1313-4268,,광주광역시,서구,서구청_착한가게
1044,음식점,양푼이동태전문점,서구 염화로83번길 12-19 1층,062-376-9844,,광주광역시,서구,서구청_착한가게
1045,소매업(침구),이불나라,서구 화정동 805-4,062-373-3688,,광주광역시,서구,서구청_착한가게
1046,소매업(철물),킹열쇠,서구 염화로75,062-371-6000,,광주광역시,서구,서구청_착한가게
1047,기타,월드스포랜드㈜,광산구 풍영로83,,,광주광역시,서구,서구청_착한가게
1048,음식점,본죽&비빔밥,서구 월드컵4강로 77,062-376-6282,,광주광역시,서구,서구청_착한가게
1049,기타,M.B.M.,서구 염화로83,062-373-3766,,광주광역시,서구,서구청_착한가게
1050,음식점,염주댁,서구 염화로65번길 4-18,0507-1338-4627,,광주광역시,서구,서구청_착한가게
1051,기타(식품),대흥종합식품,"서구 매월4로 24, 2층",0507-1387-668,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1052,음식점,디온루,서구 전평길 48,0507-1322-2366,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1053,소매업(식료품),미진식품,서구 매월2로 16,062-612-6543,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1054,음식점,부경흑돼지구이,서구 원마륵2길 8-7,0507-1373-8449,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1055,기타(아웃도어),(주)블랙야크 상무점,서구 상무대로 841,0507-1417-1811,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1056,음식점(카페),애니,서구 전평길 47,0507-1415-2376,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1057,소매업(방앗간),양여사떡방앗간,광주광역시 남구 포충로 577,062-374-3308,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1058,마트,(주)오픈박스 풍암점,서구 회재로 859,070-4415-7176,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1059,마트,이루식자재,서구 매월4로 16,062-654-5058,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1060,음식점,제주선채향,서구 마륵로 34,062-371-3999,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1061,음식점,최주원육개장,서구 풍서우로 264,062-372-4000,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1062,기타(복지용구),토마토의료기,서구 내방로 398번길 5,,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1063,음식점,화로구이,서구 전평길 20,062-374-8592,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1064,음식점,짬뽕지존,서구 서광주로 31,062-371-5161,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1065,중소기업,(주)영강,서구 마륵로 45,385-3881,,광주광역시,서구,서구청_착한가게
1066,음식점,(주)해동활어,서구 상무대로653-1,515-3344,,광주광역시,서구,서구청_착한가게
1067,기타(장례식장),(주)천지문화원,서구 풍서좌로 173-1,062-527-1000,,광주광역시,서구,서구청_착한가게
1068,기타(웨딩홀),제이아트컨벤션㈜,서구 풍서좌로 269,369-5200,,광주광역시,서구,서구청_착한가게
1069,음식점,김강심칼국수,서구 회재로 841,0507-1423-0804,,광주광역시,서구,서구청_착한가게
1070,음식점,거지국밥,서구 눌재로266-1,062-373-8942,,광주광역시,서구,서구청_착한가게
1071,중소기업,(주)만국체인,서구 회재유통길 35,062-373-0001,,광주광역시,서구,서구청_착한가게
1072,음식점,영양왕족발보쌈,서구 풍암신흥로 86-1,0507-1490-3651,,광주광역시,서구,서구청_착한가게
1073,음식점,김병삼무안뻘낙지,서구 마륵로 62,0507-1391-6773,,광주광역시,서구,서구청_착한가게
1074,중소기업,한미건설㈜,서구 백석길 12,,,광주광역시,서구,서구청_착한가게
1075,중소기업,윈즈코리아,서구 매월4로 22,062-682-7667,,광주광역시,서구,서구청_착한가게
1076,중소기업,비앤에스상사,서구 개금길 57,,,광주광역시,서구,서구청_착한가게
1077,마트,이레식자재마트,서구 풍서좌로 81,,,광주광역시,서구,서구청_착한가게
1078,중소기업,창대모터스㈜,서구 매월1로 50,062-655-9900,,광주광역시,서구,서구청_착한가게
1079,음식점,상무옥,"서구 서광주로 181, 1층",062-954-7777,,광주광역시,서구,서구청_착한가게
1080,기타(정비소),벽진자동차밧데리,서구 풍서우로 346,070-8075-9655,,광주광역시,서구,서구청_착한가게
1081,기타(정비소),팝모터스,서구 벽진학두길 1,010-8825-3030,,광주광역시,서구,서구청_착한가게
1082,중소기업,한국아스팔트,서구 월암신기길 182-1,,,광주광역시,서구,서구청_착한가게
1083,음식점,소풍,서구 눌재로 285,0507-1424-3507,,광주광역시,서구,서구청_착한가게
1084,음식점,명성계절한정식,서구 상무대로 722,062-384-9797,,광주광역시,서구,서구청_착한가게
1085,음식점,온고당,서구 개산길 13-11,0507-1333-3326,,광주광역시,서구,서구청_착한가게
1086,음식점,매월농원,서구 전평길 66,062-373-5164,,광주광역시,서구,서구청_착한가게
1087,기타(식료품),다미식품종합물류,서구 매월4로 12,,,광주광역시,서구,서구청_착한가게
1088,중소기업,(주)동양종합유통,"서구 매월4로 8, 2층",,,광주광역시,서구,서구청_착한가게
1089,중소기업,(주)진식품,서구 매월동 952-57,,,광주광역시,서구,서구청_착한가게
1090,기타(식료품),라이스프라자,서구 매월4로 18,062-682-0330,,광주광역시,서구,서구청_착한가게
1091,기타(수산물),그린수산㈜,서구 매월4로 26,062-655-0081,,광주광역시,서구,서구청_착한가게
1092,중소기업,(주)천보유통,서구 매월4로 8,,,광주광역시,서구,서구청_착한가게
1093,음식점,내고향청보리한우,서구 마륵복개로 80,062-385-9292,,광주광역시,서구,서구청_착한가게
1094,중소기업,제이씨엔건설㈜,"서구 백석길 12, 201호",,,광주광역시,서구,서구청_착한가게
1095,중소기업,(주)인원산업,전라남도 담양군 봉산면 제월길 216-17,,,광주광역시,서구,서구청_착한가게
1096,중소기업,(주)성원,광주광역시 북구 서강로54번길 50,,,광주광역시,서구,서구청_착한가게
1097,기타(광고마케팅),그린종합광고기획,서구 운천로100번길 6,,,광주광역시,서구,서구청_착한가게
1098,소매업(식료품),제2승조식품,서구 매월2로 16 수산물동내 401호,,,광주광역시,서구,서구청_착한가게
1099,중소기업,(주)우리푸드시스템,서구 눌재로 571,062-382-5208,,광주광역시,서구,서구청_착한가게
1100,중소기업,로운푸드㈜,"서구 개산길 3 2층 201호, 202호, 203호",,,광주광역시,서구,서구청_착한가게
1101,기타(인테리어),초이홈인테리어,서구 염화로 118,,,광주광역시,서구,서구청_착한가게
1102,중소기업,(주)성운메디칼,서구 눌재로 252-16,,,광주광역시,서구,서구청_착한가게
1103,중소기업,원탑씨앤씨,서구 벽진길 67,,,광주광역시,서구,서구청_착한가게
1104,중소기업,정선통신,서구 벽진동 135-5,,,광주광역시,서구,서구청_착한가게
1105,중소기업,㈜근홍주택,"서구 상무대로 955번길 1, 402호",,,광주광역시,서구,서구청_착한가게
1106,기타,듬뿍곡간,전라남도 무안군 운남면 용동길 29,,,광주광역시,서구,서구청_착한가게
1107,기타(전기공사),(주)성운이엔씨,전라남도 화순군 동면 동농공길 57,061-373-9970,,광주광역시,서구,서구청_착한가게
1108,기타(철선),미담휀스,서구 눌재로 557-4,0507-1419-4130,,광주광역시,서구,서구청_착한가게
1109,기타(광고마케팅),(주)엔아이디,"서구 내방로 241번길 5-5, 4층",062-382-0319,,광주광역시,서구,서구청_착한가게
1110,기타,광주난식물원,서구 눌재로 363,,,광주광역시,서구,서구청_착한가게
1111,중소기업,태건산업개발,"서구 대남대로 469번길 7, 1층",,,광주광역시,서구,서구청_착한가게
1112,기타,(주)한국건설산업시험연구원,서구 화정로 179번길 43,062-946-0186,,광주광역시,서구,서구청_착한가게
1113,소매업(의류),제일패션,서구 운천로 121,0507-1307-627,,광주광역시,서구,서구청_착한가게
1114,음식점,옥당골 풍천장어,서구 회재로 717,0507-1418-9202,,광주광역시,서구,서구청_착한가게
1115,소매업(축산),(주)대원축산,서구 매월동 601-6,0507-1367-9478,,광주광역시,서구,서구청_착한가게
1116,기타(교육기관),내안에별빛어린이집,서구 백석길 22-14,0507-1323-2183,,광주광역시,서구,서구청_착한가게
1117,기타(정비소),승남카클리닉,서구 회재유통길 38,062-383-0688,,광주광역시,서구,서구청_착한가게
1118,중소기업,(유)티큐개발,서구 금화로 278,,,광주광역시,서구,서구청_착한가게
1119,기타(도소매업),진운식품,서구 풍서우로 278,062-674-8435,,광주광역시,서구,서구청_착한가게
1120,중소기업,대야 ENG,서구 세동둑길 28-1,062-383-9714,,광주광역시,서구,서구청_착한가게
1121,음식점,돛앤닻,서구 서광주로 31 지하1층,062-381-8535,,광주광역시,서구,서구청_착한가게
1122,음식점,청수민물장어,서구 마륵로 27,062-384-9592,,광주광역시,서구,서구청_착한가게
1123,기타(트로피상패),광주트로피상패,서구 내방로 343번길 19,062-369-6311,,광주광역시,서구,서구청_착한가게
